order_id,date,status,fulfilment,sales_channel,currency,amount,promotion_ids
406-8995271-5258726,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,725.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292"
171-3066579-6919546,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,no_promotion
407-6618627-2735569,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,582.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292"
404-4101613-8698765,04-30-22,Cancelled,Amazon,Amazon.in,,0.0,no_promotion
407-8484377-6352348,04-30-22,Shipped,Amazon,Amazon.in,INR,788.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-6804709-0721962,04-30-22,Shipped,Amazon,Amazon.in,INR,599.0,IN Core Free Shipping 2015/04/08 23-48-5-108
402-8732531-3368305,04-30-22,Shipped,Amazon,Amazon.in,INR,1115.0,IN Core Free Shipping 2015/04/08 23-48-5-108
402-6215181-6909939,04-30-22,Shipped,Amazon,Amazon.in,INR,435.0,no_promotion
406-6149877-4428349,04-30-22,Shipped,Amazon,Amazon.in,INR,432.0,no_promotion
404-1878913-2508340,04-30-22,Shipped,Amazon,Amazon.in,INR,631.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-8865854-6698738,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,IN Core Free Shipping 2015/04/08 23-48-5-108
402-8621105-4597938,04-30-22,Shipped,Amazon,Amazon.in,INR,376.0,no_promotion
405-5500801-0525925,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,519.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4"
408-5483838-3718753,04-30-22,Shipped,Amazon,Amazon.in,INR,666.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-1164579-6683530,04-30-22,Shipped,Amazon,Amazon.in,INR,807.0,no_promotion
408-6073728-9997937,04-30-22,Shipped,Amazon,Amazon.in,INR,799.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-4087347-7742747,04-30-22,Shipped,Amazon,Amazon.in,INR,759.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-1514096-9385942,04-30-22,Shipped,Amazon,Amazon.in,INR,495.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-9958086-9451518,04-30-22,Shipped,Amazon,Amazon.in,INR,599.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-5430213-1149123,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,446.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4"
404-1191982-9809906,04-30-22,Cancelled,Merchant,Amazon.in,INR,536.19,no_promotion
408-5971659-9029114,04-30-22,Shipped,Amazon,Amazon.in,INR,329.0,no_promotion
408-4215371-7192332,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,no_promotion
407-8062189-9145935,04-30-22,Shipped,Amazon,Amazon.in,INR,824.0,no_promotion
408-8273159-4265105,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,no_promotion
406-1773396-9113929,04-30-22,Shipped,Amazon,Amazon.in,INR,788.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-9070448-4342702,04-30-22,Shipped,Amazon,Amazon.in,INR,791.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-9519650-1279553,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,no_promotion
407-0989654-7566753,04-30-22,Cancelled,Merchant,Amazon.in,INR,393.33,no_promotion
402-6838728-2080356,04-30-22,Shipped,Amazon,Amazon.in,INR,690.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-6108234-4893144,04-30-22,Shipped,Amazon,Amazon.in,INR,493.0,no_promotion
408-8508163-2703561,04-30-22,Shipped,Amazon,Amazon.in,INR,568.0,IN Core Free Shipping 2015/04/08 23-48-5-108
408-8508163-2703561,04-30-22,Shipped,Amazon,Amazon.in,INR,563.0,IN Core Free Shipping 2015/04/08 23-48-5-108
408-8508163-2703561,04-30-22,Shipped,Amazon,Amazon.in,INR,1133.0,IN Core Free Shipping 2015/04/08 23-48-5-108
408-8508163-2703561,04-30-22,Shipped,Amazon,Amazon.in,INR,759.0,IN Core Free Shipping 2015/04/08 23-48-5-108
408-1625494-4314764,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,1115.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4"
404-7774066-3345127,04-30-22,Shipped,Amazon,Amazon.in,INR,771.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-4656220-1004313,04-30-22,Shipped,Amazon,Amazon.in,INR,635.0,no_promotion
406-4656220-1004313,04-30-22,Shipped,Amazon,Amazon.in,INR,654.0,no_promotion
406-2621182-9937108,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,626.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292"
405-3917043-5026760,04-30-22,Shipped,Amazon,Amazon.in,INR,486.0,no_promotion
405-4532793-6565913,04-30-22,Shipped,Amazon,Amazon.in,INR,429.0,no_promotion
171-8115772-7549114,04-30-22,Shipped,Amazon,Amazon.in,INR,458.0,IN Core Free Shipping 2015/04/08 23-48-5-108
404-4228942-1996343,04-30-22,Shipped,Amazon,Amazon.in,INR,788.0,no_promotion
171-2933002-7667544,04-30-22,Shipped,Amazon,Amazon.in,INR,654.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-8354779-8514738,04-30-22,Shipped,Amazon,Amazon.in,INR,825.0,IN Core Free Shipping 2015/04/08 23-48-5-108
407-1738255-7871543,04-30-22,Shipped,Amazon,Amazon.in,INR,792.0,no_promotion
407-6756181-8208303,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,399.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4"
408-8144264-8325917,04-30-22,Shipped,Amazon,Amazon.in,INR,299.0,IN Core Free Shipping 2015/04/08 23-48-5-108
408-8144264-8325917,04-30-22,Shipped,Amazon,Amazon.in,INR,476.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-6293462-6370760,04-30-22,Shipped,Amazon,Amazon.in,INR,519.0,IN Core Free Shipping 2015/04/08 23-48-5-108
402-2000546-7525961,04-30-22,Shipped,Amazon,Amazon.in,INR,432.0,no_promotion
402-9646648-6741100,04-30-22,Cancelled,Amazon,Amazon.in,,0.0,no_promotion
407-9973562-6335530,04-30-22,Shipped,Amazon,Amazon.in,INR,399.0,no_promotion
408-4023413-3491556,04-30-22,Shipped,Amazon,Amazon.in,INR,375.0,no_promotion
408-1556916-5571531,04-30-22,Shipped,Amazon,Amazon.in,INR,0.0,no_promotion
171-4796944-6041923,04-30-22,Cancelled,Amazon,Amazon.in,,0.0,no_promotion
407-9815175-7715562,04-30-22,Cancelled,Merchant,Amazon.in,INR,872.38,no_promotion
405-9620802-9307524,04-30-22,Cancelled,Amazon,Amazon.in,INR,1065.0,no_promotion
171-1979326-0273917,04-30-22,Shipped,Amazon,Amazon.in,INR,744.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-9872005-3617935,04-30-22,Shipped,Amazon,Amazon.in,INR,458.0,no_promotion
402-9551731-4261929,04-30-22,Shipped,Amazon,Amazon.in,INR,654.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-2834206-2650740,04-30-22,Shipped,Amazon,Amazon.in,INR,376.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-3606209-0480305,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,725.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4"
171-9737328-9068339,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,881.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292"
403-9386300-6961110,04-30-22,Shipped,Amazon,Amazon.in,INR,499.0,no_promotion
405-4550346-5805109,04-30-22,Shipped,Amazon,Amazon.in,INR,568.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-9154802-4417130,04-30-22,Shipped,Amazon,Amazon.in,INR,1115.0,IN Core Free Shipping 2015/04/08 23-48-5-108
171-5817102-9354721,04-30-22,Shipped,Amazon,Amazon.in,INR,631.0,no_promotion
407-8466193-3697907,04-30-22,Shipped,Amazon,Amazon.in,INR,476.0,no_promotion
171-1732527-3258704,04-30-22,Shipped,Amazon,Amazon.in,INR,499.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-3476222-0986719,04-30-22,Shipped,Amazon,Amazon.in,INR,533.0,IN Core Free Shipping 2015/04/08 23-48-5-108
405-1137081-1850730,04-30-22,Shipped,Amazon,Amazon.in,INR,562.0,no_promotion
408-0798497-0715560,04-30-22,Shipped,Amazon,Amazon.in,INR,666.0,no_promotion
405-7872305-8756356,04-30-22,Shipped,Amazon,Amazon.in,INR,487.0,no_promotion
406-8775662-6040352,04-30-22,Shipped,Amazon,Amazon.in,INR,635.0,IN Core Free Shipping 2015/04/08 23-48-5-108
406-5635751-7814744,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,INR,635.0,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292"
